regionname,chaptername,year,month,event_name,seriesOrEvent,eventID,events,teens_total,new_teens,avg_attendance
Tri-State,Queens,2025,4,4Q Queens Growth Panel Event,Event,526174,1,20,11,20
Tri-State,Queens,2025,4,4G Queens Event,Event,525298,1,19,18,19
Tri-State,Queens,2025,4,4G Queens Ohel Trip,Event,525299,1,10,1,10
Tri-State,Queens,2025,5,4G Queens Event,Event,526471,1,20,19,20
Tri-State,Queens,2025,5,4G Queens Lag Baomer Learning Event,Event,526779,1,22,12,22
Tri-State,Queens,2025,5,4G Queens Event,Event,527630,1,13,1,13
Tri-State,Queens,2025,5,4G call center event,Event,527835,1,9,3,9
Tri-State,Queens,2025,6,4G Queens Event,Event,528249,1,20,19,20
Tri-State,Rochester,2024,9,Rosh Hashanah Caramel Apple Making,Event,517992,1,6,6,6
Tri-State,Roslyn,2024,9,Roslyn High School,Series,18818,2,44,44,30
Tri-State,Roslyn,2024,10,Roslyn High School,Series,18818,2,40,40,28
Tri-State,Roslyn,2024,11,Roslyn High School,Series,18818,3,49,49,28
Tri-State,Roslyn,2024,12,Roslyn High School,Series,18818,3,48,47,28
Tri-State,Roslyn,2025,1,Roslyn High School,Series,18818,2,41,41,30
Tri-State,Roslyn,2025,2,Roslyn High School,Series,18818,3,44,41,23
Tri-State,Roslyn,2025,3,Roslyn High School,Series,18818,3,44,43,21
Tri-State,Roslyn,2025,3,TJJ Infosession,Series,19887,1,11,7,11
Tri-State,Roslyn,2025,4,Roslyn High School,Series,18818,1,24,24,24
Tri-State,Roslyn,2025,5,Roslyn High School,Series,18818,4,37,37,20
Tri-State,Stamford,2024,8,Stamford High School,Series,18679,1,5,5,5
Tri-State,Stamford,2024,9,Amity Regional High School,Series,18723,1,4,4,4
Tri-State,Stamford,2024,9,Westhill High School,Series,18943,1,13,8,13
Tri-State,Stamford,2024,9,Jonathan Law High School,Series,18790,1,2,0,2
Tri-State,Stamford,2024,9,The Academy Of Information Technology,Series,18789,1,12,7,12
Tri-State,Stamford,2024,9,Jonathan Law High School,Series,19083,1,2,2,2
Tri-State,Stamford,2024,9,The Academy Of Information Technology,Series,18678,1,3,3,3
Tri-State,Stamford,2024,9,Bi-Cultural Hebrew Academy,Series,18782,2,36,31,29
Tri-State,Stamford,2024,9,Daniel Hand High School,Series,18814,1,2,2,2
Tri-State,Stamford,2024,9,Jonathan Law High School,Series,18864,1,12,10,12
Tri-State,Stamford,2024,9,Fairfield Ludlowe High School,Series,18952,1,11,8,11
Tri-State,Stamford,2024,9,Stamford High School,Series,18677,2,14,11,8
Tri-State,Stamford,2024,9,Bi-Cultural Hebrew Academy,Series,18724,1,6,6,6
Tri-State,Stamford,2024,9,Westhill High School,Series,18784,1,4,4,4
Tri-State,Stamford,2024,10,JSU Connect: Stamford Bowling Night,Event,509618,1,27,27,27
Tri-State,Stamford,2024,10,Fairfield Warde High School,Series,19174,1,3,3,3
Tri-State,Stamford,2024,10,The Academy Of Information Technology,Series,18789,1,7,5,7
Tri-State,Stamford,2024,10,Bi-Cultural Hebrew Academy,Series,18782,1,23,12,23
Tri-State,Stamford,2024,10,The Academy Of Information Technology,Series,19173,1,2,1,2
Tri-State,Stamford,2024,10,Fairfield Ludlowe High School,Series,19056,1,7,6,7
Tri-State,Stamford,2024,10,Amity Regional High School,Series,19055,1,11,8,11
Tri-State,Stamford,2024,10,Westhill High School,Series,19114,1,12,11,12
Tri-State,Stamford,2024,10,Northeast Board,Event,511294,1,5,4,5
Tri-State,Stamford,2024,10,Daniel Hand High School,Series,19172,1,8,6,8
Tri-State,Stamford,2024,10,Bi-Cultural Hebrew Academy,Series,19194,1,20,3,20
Tri-State,Stamford,2024,10,Stamford High School,Series,18677,1,11,6,11
Tri-State,Stamford,2024,10,Fairfield Ludlowe High School,Series,19155,1,13,4,13
Tri-State,Stamford,2024,11,Stamford High School,Series,19386,1,11,6,11
Tri-State,Stamford,2024,11,Learn n Earn,Series,19406,1,9,6,9
Tri-State,Stamford,2024,11,Westhill High School,Series,19387,1,3,2,3
Tri-State,Stamford,2024,11,Fairfield Warde High School,Series,19290,1,10,9,10
Tri-State,Stamford,2024,11,Amity Regional High School,Series,19388,1,11,5,11
Tri-State,Stamford,2024,11,TJJ Info-Session 1 (Zoom),Event,513023,1,7,7,7
Tri-State,Stamford,2024,11,JSU Connect,Event,514497,1,23,18,23
Tri-State,Stamford,2024,11,Learn n Earn,Series,19389,1,2,2,2
Tri-State,Stamford,2024,11,Bi-Cultural Hebrew Academy,Series,18782,1,17,9,17
Tri-State,Stamford,2024,12,Fairfield Ludlowe High School,Series,19473,1,12,9,12
Tri-State,Stamford,2024,12,Westhill High School,Series,19471,1,15,13,15
Tri-State,Stamford,2024,12,"Learn N Earn ",Series,19452,1,5,3,5
Tri-State,Stamford,2024,12,Stamford High School,Series,18677,1,6,5,6
Tri-State,Stamford,2024,12,Learning with Akiva Katz,Series,19449,1,4,4,4
Tri-State,Stamford,2024,12,TJJ & NS Recruitment at Lefelle,Event,515328,1,21,20,21
Tri-State,Stamford,2024,12,Daniel Hand High School,Series,19451,1,10,7,10
Tri-State,Stamford,2024,12,Latte @ Humbled,Series,19460,1,9,6,9
Tri-State,Stamford,2024,12,Fairfield Warde High School,Series,19474,1,12,11,12
Tri-State,Stamford,2024,12,The Academy Of Information Technology,Series,19450,1,11,6,11
Tri-State,Stamford,2024,12,Bi-Cultural Hebrew Academy,Series,18782,2,38,32,28
Tri-State,Stamford,2025,1,Bi-Cultural Hebrew Academy,Series,19677,1,6,2,6
Tri-State,Stamford,2025,1,Skating Night,Series,19703,1,11,3,11
Tri-State,Stamford,2025,1,The Academy Of Information Technology,Series,18789,1,7,6,7
Tri-State,Stamford,2025,1,"Learn N Earn ",Series,19452,2,5,3,5
Tri-State,Stamford,2025,1,Fairfield Ludlowe High School,Series,19679,1,13,10,13
Tri-State,Stamford,2025,1,Bi-Cultural Hebrew Academy,Series,18782,2,24,18,17
Tri-State,Stamford,2025,1,Westhill High School,Series,19676,1,6,6,6
Tri-State,Stamford,2025,1,Westhill High School,Series,19471,1,4,1,4
Tri-State,Stamford,2025,1,"Stamford Latte ",Series,19678,1,6,5,6
Tri-State,Stamford,2025,1,"Learn n Earn ",Series,19405,1,6,1,6
Tri-State,Stamford,2025,1,Stamford High School,Series,18677,1,7,7,7
Tri-State,Stamford,2025,1,Learn n Earn,Series,19406,1,6,6,6
Tri-State,Stamford,2025,2,Stamford High School,Series,19820,1,6,2,6
Tri-State,Stamford,2025,2,The Academy Of Information Technology,Series,18789,1,7,6,7
Tri-State,Stamford,2025,2,"Learn N Earn ",Series,19452,2,3,3,2
Tri-State,Stamford,2025,2,"Stamford Latte ",Series,19819,1,7,2,7
Tri-State,Stamford,2025,2,Westhill High School,Series,19821,1,3,0,3
Tri-State,Stamford,2025,2,Westhill High School,Series,19777,1,11,11,11
Tri-State,Stamford,2025,2,Learning with Akiva Katz,Series,19449,1,4,4,4
Tri-State,Stamford,2025,2,Bi-Cultural Hebrew Academy,Series,18782,1,21,16,21
Tri-State,Stamford,2025,2,Fairfield Ludlowe High School,Series,19787,1,13,10,13
Tri-State,Stamford,2025,2,"Learn n Earn ",Series,19405,1,11,9,11
Tri-State,Stamford,2025,2,Fairfield Warde High School,Series,19778,1,12,11,12
Tri-State,Stamford,2025,2,Jonathan Law High School,Series,18864,1,9,9,9
Tri-State,Stamford,2025,2,Stamford High School,Series,18677,1,5,5,5
Tri-State,Stamford,2025,2,Westhill High School,Series,19788,1,4,1,4
Tri-State,Stamford,2025,3,Milford SOOSH,Series,19885,1,9,4,9
Tri-State,Stamford,2025,3,"Learn n Earn ",Series,19405,1,2,1,2
Tri-State,Stamford,2025,3,Fairfield Ludlowe High School,Series,19884,1,13,10,13
Tri-State,Stamford,2025,4,Learn n Earn,Series,19406,1,2,2,2
Tri-State,Syosset,2024,8,Syosset JSU board Meeting,Event,495442,1,4,3,4
Tri-State,Syosset,2024,9,Syosset Senior High School,Series,18607,2,33,27,26
Tri-State,Syosset,2024,10,Syosset Senior High School,Series,18607,2,30,30,17
Tri-State,Syosset,2024,11,Coffee with Max Greene,Event,514963,1,1,1,1
Tri-State,Syosset,2024,11,Syosset Senior High School,Series,18607,2,33,31,26
Tri-State,Syosset,2024,12,Syosset Senior High School,Series,18607,3,36,35,18
Tri-State,Syosset,2025,1,Syosset Senior High School,Series,18607,3,32,32,20
Tri-State,Syosset,2025,2,Syosset Senior High School,Series,18607,1,19,18,19
Tri-State,Syosset,2025,3,Syosset Senior High School,Series,18607,3,29,29,17
Tri-State,Syosset,2025,4,Syosset Senior High School,Series,18607,2,27,27,20
Tri-State,Syosset,2025,5,Syosset Senior High School,Series,18607,2,26,26,18
Tri-State,Syosset,2025,6,Syosset Senior High School,Series,18607,1,13,13,13
Tri-State,Teaneck,2024,9,Teen Board Meeting,Event,498687,1,12,5,12
Tri-State,Teaneck,2024,9,Naaleh 4G Club,Series,14954,2,34,7,32
Tri-State,Teaneck,2024,9,4G Mishmar @ Maayanot,Series,17632,2,102,63,58
Tri-State,Teaneck,2024,9,BMG,Series,12639,4,122,26,71
Tri-State,Teaneck,2024,9,TEA Time,Series,18699,4,167,110,87
Tri-State,Teaneck,2024,10,4G Mishmar @ Maayanot,Series,17632,2,166,134,126
Tri-State,Teaneck,2024,10,BMG,Series,12639,2,54,16,34
Tri-State,Teaneck,2024,10,TEA Time,Series,18699,2,54,33,35
Tri-State,Teaneck,2024,10,Naaleh 4G Club,Series,14954,2,36,22,35
Tri-State,Teaneck,2024,11,4G Mishmar @ Maayanot,Series,17632,1,61,54,61
Tri-State,Teaneck,2024,11,TEA Time,Series,18699,3,48,27,23
Tri-State,Teaneck,2024,11,BMG,Series,12639,3,65,29,30
Tri-State,Teaneck,2024,11,Maayanot Lunch Chabura,Series,19655,2,8,1,8
Tri-State,Teaneck,2024,11,Naaleh 4G Club,Series,14954,2,36,19,35
Tri-State,Teaneck,2024,12,4G Oneg,Series,14111,1,73,14,73
Tri-State,Teaneck,2024,12,4G Mother/Daughter Shiur,Event,517320,1,43,5,43
Tri-State,Teaneck,2024,12,4G Mishmar @ Maayanot,Series,17632,2,102,89,63
Tri-State,Teaneck,2024,12,Naaleh 4G Club,Series,14954,3,36,23,35
Tri-State,Teaneck,2024,12,TEA Time,Series,18699,3,56,28,28
Tri-State,Teaneck,2024,12,4G Chanukah Party,Event,517061,1,40,9,40
Tri-State,Teaneck,2024,12,Maayanot Lunch Chabura,Series,19655,4,8,5,8
Tri-State,Teaneck,2024,12,BMG,Series,12639,3,59,21,27
Tri-State,Teaneck,2025,1,4G Carvel Study Break,Event,518581,1,50,14,50
Tri-State,Teaneck,2025,1,BMG,Series,12639,3,69,36,35
Tri-State,Teaneck,2025,1,Maayanot Lunch Chabura,Series,19655,4,10,3,8
Tri-State,Teaneck,2025,1,4G Alumni Event in Israel,Event,518222,1,20,15,20
Tri-State,Teaneck,2025,1,TEA Time,Series,18699,2,71,33,43
Tri-State,Teaneck,2025,2,Naaleh 4G Club,Series,20292,3,21,16,21
Tri-State,Teaneck,2025,2,4G Mishmar @ Maayanot,Event,528293,1,63,58,63
Tri-State,Teaneck,2025,2,TEA Time,Series,18699,4,61,22,23
Tri-State,Teaneck,2025,2,BMG,Series,12639,2,87,42,55
Tri-State,Teaneck,2025,3,BMG,Series,12639,4,72,30,39
Tri-State,Teaneck,2025,3,Naaleh 4G Club,Series,20292,3,21,15,21
Tri-State,Teaneck,2025,3,4G Mishmar @ Maayanot,Event,528294,1,61,54,61
Tri-State,Teaneck,2025,3,TEA Time,Series,18699,4,62,32,26
Tri-State,Teaneck,2025,4,Mishmar @ Maayanot,Event,528295,1,57,43,57
Tri-State,Teaneck,2025,4,TEA Time,Series,18699,3,69,41,34
Tri-State,Teaneck,2025,4,BMG,Series,12639,2,59,20,36
Tri-State,Teaneck,2025,4,Naaleh 4G Club,Series,20292,3,21,14,21
Tri-State,Teaneck,2025,5,BMG,Series,12639,5,81,39,29
Tri-State,Teaneck,2025,5,4G Teaneck DOG Call Center,Event,528431,1,50,3,50
Tri-State,Teaneck,2025,5,4G Senior Banquet,Event,528429,1,25,4,25
Tri-State,Teaneck,2025,5,Naaleh 4G Club,Series,20292,2,21,11,21
Tri-State,Teaneck,2025,5,Maayanot Mishmar @ Maayanot,Event,528296,1,86,82,86
Tri-State,Teaneck,2025,5,TEA Time,Series,18699,3,65,19,31
Tri-State,Teaneck,2025,6,Teaneck 4G all-night Shavuos learning,Event,527845,1,276,237,276
Tri-State,Teaneck,2025,6,BMG,Series,12639,3,80,8,38
Tri-State,Teaneck,2025,6,TEA Time,Series,18699,2,77,9,49
Tri-State,West Hempstead,2024,9,West Hempstead Pizza and Parsha,Series,18704,1,9,9,9
Tri-State,West Hempstead,2024,9,West Hempstead Pizza and Parsha,Series,18841,1,7,3,7
Tri-State,West Hempstead,2024,9,West Hempstead Pizza and Parsha,Series,18993,1,5,1,5
Tri-State,West Hempstead,2024,10,West Hempstead Pizza and Parsha,Series,19152,1,6,6,6
Tri-State,West Hempstead,2024,10,West Hempstead Pizza and Parsha,Series,19228,1,4,0,4
Tri-State,West Hempstead,2024,11,West Hempstead Pizza and Parsha,Series,19257,1,1,0,1
Tri-State,West Hempstead,2024,11,West Hempstead Pizza and Parsha,Series,19391,1,7,7,7
Tri-State,West Hempstead,2024,12,West Hempstead Pizza and Parsha,Series,19257,1,3,3,3
Tri-State,Westchester,2024,9,Scarsdale Senior High School,Series,18959,1,2,2,2
Tri-State,Westchester,2024,10,Scarsdale Senior High School,Series,18959,1,5,5,5
Tri-State,Westchester,2024,10,Rye Neck Senior High School,Series,19108,1,8,8,8
Tri-State,Westchester,2024,11,Scarsdale Senior High School,Series,18959,1,16,16,16
Tri-State,Westchester,2024,12,Scarsdale Senior High School,Series,19462,1,2,2,2
Tri-State,Westchester,2024,12,Rye Neck Senior High School,Series,19530,1,9,9,9
Tri-State,Westchester,2024,12,Bronx High School Of Science,Series,19537,1,8,8,8
Tri-State,Westchester,2024,12,NCSY Hoops,Series,19211,4,7,7,4
Tri-State,Westchester,2024,12,Scarsdale Senior High School,Series,18959,1,4,3,4
Tri-State,Westchester,2025,1,NCSY Hoops,Series,19211,2,9,9,4
Tri-State,Westchester,2025,1,Scarsdale Senior High School,Series,18959,1,8,8,8
Tri-State,Westchester,2025,2,Bronx High School Of Science,Series,19718,1,11,10,11
Tri-State,Westchester,2025,2,Scarsdale Senior High School,Series,19714,1,5,5,5
Tri-State,Westchester,2025,2,Scarsdale Senior High School,Series,18959,1,13,10,13
Tri-State,Westchester,2025,2,Rye Neck Senior High School,Series,19711,1,11,11,11
Tri-State,Westchester,2025,2,Rye Neck Senior High School,Series,19747,1,10,2,10
Tri-State,Westchester,2025,2,Bronx High School Of Science,Series,19765,1,14,10,14
Tri-State,Westchester,2025,2,Bronx High School Of Science,Series,19817,1,16,1,16
Tri-State,Westchester,2025,3,Bronx High School Of Science,Series,19862,1,18,3,18
Tri-State,Westchester,2025,3,Scarsdale Senior High School,Series,18959,1,14,13,14
Tri-State,Westchester,2025,3,Bronx High School Of Science,Series,19848,1,15,14,15
Tri-State,Westchester,2025,4,Bronx High School Of Science,Series,19975,1,14,2,14
Tri-State,Westchester,2025,4,Scarsdale Senior High School,Series,18959,2,19,18,11
Tri-State,Westchester,2025,4,Bronx High School Of Science,Series,19940,1,15,14,15
Tri-State,Westchester,2025,4,Rye Neck Senior High School,Series,19941,1,15,15,15
Tri-State,Westchester,2025,5,Bronx High School Of Science,Series,20269,1,21,20,21
Tri-State,Westchester,2025,5,Scarsdale Senior High School,Series,18959,1,19,18,19
Tri-State,Westchester,2025,5,Rye Neck Senior High School,Series,20251,1,9,9,9
Tri-State,Westchester,2025,6,Bronx High School Of Science,Series,20275,1,15,14,15
West Coast,Regionwide,2024,9,Oak Park Board Meeting,Event,505967,1,10,10,10
West Coast,Regionwide,2024,9,Olami Launch Fellowship Meetings,Series,19518,1,19,4,19
West Coast,Regionwide,2024,9,Jewniors Regional Meetup,Series,19026,1,6,3,6
West Coast,Regionwide,2024,11,JSU Presidents Conference,Event,493875,1,28,4,28
West Coast,Regionwide,2024,11,JSU-LI Cohort 5 Interview,Event,515199,1,51,49,51
West Coast,Regionwide,2024,11,CNW info session,Event,513871,1,23,14,23
West Coast,Regionwide,2024,11,Olami Launch Fellowship Meetings,Series,19518,3,19,13,15
West Coast,Regionwide,2024,12,Chanukah Photo Challenge,Event,517083,1,13,2,13
West Coast,Regionwide,2024,12,Olami Launch Fellowship Meetings,Series,19518,1,17,15,17
West Coast,Regionwide,2024,12,JSU-LI Cohort 5 Master Class,Event,515081,1,11,9,11
West Coast,Regionwide,2024,12,JSU-LI Learning Module #1,Event,519107,1,14,8,14
West Coast,Regionwide,2024,12,Chanukah Bingo,Event,517140,1,27,14,27
West Coast,Regionwide,2024,12,JSU-LI Learning Module #2,Event,519108,1,11,0,11
West Coast,Regionwide,2024,12,JSU-LI Learning Module 3,Event,519109,1,10,0,10
West Coast,Regionwide,2025,1,JSU-LI Qualities of a Leader,Event,526347,1,67,58,67
West Coast,Regionwide,2025,1,New Year New Vision,Event,517141,1,10,7,10
West Coast,Regionwide,2025,1,JSU Creating Inner Strength,Event,519112,1,5,0,5
West Coast,Regionwide,2025,1,JSU-LI #4,Event,517119,1,11,0,11
West Coast,Regionwide,2025,1,Jewnior Adventure Shabbaton,Event,514878,1,33,24,33
West Coast,Regionwide,2025,1,"JSU ""Passion and Action""",Event,519110,1,68,1,68
West Coast,Regionwide,2025,1,Chanukah Afterparty,Event,517082,1,19,19,19
West Coast,Regionwide,2025,1,Challenge Assignment: Israel,Event,519113,1,15,1,15
West Coast,Regionwide,2025,1,JSU-LI The Owner,Event,527397,1,53,1,53
West Coast,Regionwide,2025,1,JSU-LI Chanukah Challenge,Event,517075,1,11,11,11
West Coast,Regionwide,2025,1,JSU Global Campus Chanukah Photo,Event,517080,1,6,5,6
West Coast,Regionwide,2025,1,JSU-LI Participant or Leader,Event,526346,1,76,4,76
West Coast,Regionwide,2025,2,JSU-LI Finding the Balance,Event,527401,1,55,1,55
West Coast,Regionwide,2025,2,4G Convention West Coast Delegation,Event,515538,1,12,9,12
West Coast,Regionwide,2025,2,Skibaton 2025,Event,515178,1,119,108,119
West Coast,Regionwide,2025,2,skibaton,Event,524408,1,15,2,15
West Coast,Regionwide,2025,2,JSU-LI Challenge Assignment: Community,Event,523848,1,19,4,19
West Coast,Regionwide,2025,2,JSU-LI Special Zoom,Event,518930,1,11,11,11
West Coast,Regionwide,2025,2,JSU-LI Joyous Inclusion,Event,526349,1,70,46,70
West Coast,Regionwide,2025,3,"Arizona, Vegas & Utah Shabbaton",Event,517764,1,44,37,44
West Coast,Regionwide,2025,3,JSU-LI Purim Meeting,Event,523812,1,15,15,15
West Coast,Regionwide,2025,3,JSU-LI Here and Now,Event,527402,1,51,22,51
West Coast,Regionwide,2025,3,JSU-LI Challenge Assignment: Purim,Event,524437,1,6,2,6
West Coast,Regionwide,2025,4,JSU-LI Challenge Assignment: Pesach,Event,525621,1,25,3,25
West Coast,Regionwide,2025,4,JSU-LI Tip the Scale,Event,527403,1,47,17,47
West Coast,Regionwide,2025,4,JSU-LI Be Like A Tree,Event,527407,1,28,0,28
West Coast,Regionwide,2025,4,JSU-LI Strive For Better,Event,527405,1,41,1,41
West Coast,Regionwide,2025,4,JSU-LI #15,Event,525127,1,39,39,39
West Coast,Regionwide,2025,5,JSU-LI Graduation,Event,527408,1,65,41,65
West Coast,Regionwide,2025,6,Shavuoton,Event,525634,1,27,27,27
West Coast,Arizona,2024,8,"Latte and learning ",Series,20432,1,9,3,9
West Coast,Arizona,2024,8,Arizona Movie Night Kick-Off,Event,494870,1,30,29,30
West Coast,Arizona,2024,8,Yogurtini,Series,19584,1,18,3,18
West Coast,Arizona,2024,8,Saguaro High School,Series,20445,1,10,10,10
West Coast,Arizona,2024,9,"Latte and learning ",Series,19583,1,9,2,9
West Coast,Arizona,2024,9,Weiss Family,Event,500786,1,2,2,2
West Coast,Arizona,2024,9,Saguaro High School,Series,20453,1,13,11,13
West Coast,Arizona,2024,9,Brophy College Preparatory,Series,20447,1,26,25,26
West Coast,Arizona,2024,9,Pinnacle High School,Series,20451,1,14,7,14
West Coast,Arizona,2024,9,Brophy College Preparatory,Series,20450,1,27,11,27
West Coast,Arizona,2024,9,Scottsdale Jewnior LNL,Series,18750,1,13,8,13
West Coast,Arizona,2024,9,"Latte and learning ",Series,20434,1,9,4,9
West Coast,Arizona,2024,9,Brophy College Preparatory,Series,20452,1,19,6,19
West Coast,Arizona,2024,9,Desert Mountain High School,Series,20449,1,16,16,16
West Coast,Arizona,2024,9,Yogurtini,Series,20433,1,14,6,14
West Coast,Arizona,2024,9,Yogurtini,Series,19584,1,20,7,20
West Coast,Arizona,2024,9,PHA FUNdamentals,Series,19133,1,35,35,35
West Coast,Arizona,2024,9,Pinnacle High School,Series,20448,1,26,25,26
West Coast,Arizona,2024,9,Latte and learning,Series,20484,1,4,4,4
West Coast,Arizona,2024,10,Saguaro High School,Series,20458,1,14,0,14
West Coast,Arizona,2024,10,Scottsdale Jewnior Froyo,Series,19132,1,9,4,9
West Coast,Arizona,2024,10,PHA FUNdamentals,Series,19133,1,36,36,36
West Coast,Arizona,2024,10,Scottsdale Jewnior LNL,Series,18750,1,8,8,8
West Coast,Arizona,2024,10,Yogurtini,Series,20436,1,8,2,8
West Coast,Arizona,2024,10,Latte and learn,Series,20435,1,5,1,5
West Coast,Arizona,2024,10,lunch meeting,Event,510409,1,2,1,2
West Coast,Arizona,2024,10,Sukkot with Laili Schnitzer,Event,531804,1,11,2,11
West Coast,Arizona,2024,10,Horizon High School,Series,19552,1,24,6,24
West Coast,Arizona,2024,10,Brophy College Preparatory,Series,20454,1,19,18,19
West Coast,Arizona,2024,10,"Latte and learning ",Series,20485,1,9,9,9
West Coast,Arizona,2024,10,Horizon High School,Series,20457,1,32,28,32
West Coast,Arizona,2024,10,Chaparral High School,Series,19551,1,13,13,13
West Coast,Arizona,2024,10,Saguaro High School,Series,20455,1,12,11,12
West Coast,Arizona,2024,10,Saguaro High School,Series,20456,1,13,5,13
West Coast,Arizona,2024,11,Brophy College Preparatory,Series,19560,1,17,15,17
West Coast,Arizona,2024,11,"Latte and learning ",Series,20486,1,8,6,8
West Coast,Arizona,2024,11,PHA FUNdamentals,Series,19133,1,36,34,36
West Coast,Arizona,2024,11,Horizon High School,Series,19552,2,35,32,23
West Coast,Arizona,2024,11,Yogurtini,Series,20442,1,13,1,13
West Coast,Arizona,2024,11,Skateland AZ Jewniors,Event,513380,1,13,11,13
West Coast,Arizona,2024,11,"Latte and learning ",Series,20441,1,8,0,8
West Coast,Arizona,2024,11,"Yogurtini ",Series,20443,1,15,4,15
West Coast,Arizona,2024,11,Saguaro High School,Series,19353,3,19,15,13
West Coast,Arizona,2024,11,Pinnacle High School,Series,19550,2,31,31,20
West Coast,Arizona,2024,12,Arizona Shabbaton,Event,513967,1,20,13,20
West Coast,Arizona,2024,12,PHA FUNdamentals,Series,19133,1,36,36,36
West Coast,Arizona,2024,12,"Latte and learning ",Series,20489,1,8,1,8
West Coast,Arizona,2024,12,Yogurtini,Series,19584,1,7,4,7
West Coast,Arizona,2024,12,Chaparral High School,Series,19551,1,35,32,35
West Coast,Arizona,2024,12,"Latte and learning ",Series,20488,1,11,0,11
West Coast,Arizona,2024,12,Horizon High School,Series,19552,2,37,35,24
West Coast,Arizona,2024,12,Pinnacle High School,Series,19550,1,16,15,16
West Coast,Arizona,2024,12,"Latte and learning ",Series,20487,1,8,4,8
West Coast,Arizona,2024,12,Scottsdale Jewnior LNL,Series,18750,1,13,13,13
West Coast,Arizona,2024,12,Saguaro High School,Series,19353,3,17,16,14
West Coast,Arizona,2024,12,Brophy College Preparatory,Series,19556,1,21,20,21
West Coast,Arizona,2024,12,Catalina Foothills High School,Series,19456,1,6,0,6
West Coast,Arizona,2024,12,Catalina Foothills High School,Series,19489,1,6,6,6
West Coast,Arizona,2024,12,Scottsdale Jewnior Froyo,Series,19132,1,10,4,10
West Coast,Arizona,2025,1,CNW PHX boys reunion,Event,517636,1,6,1,6
West Coast,Arizona,2025,1,PHA FUNdamentals,Series,19133,1,56,53,56
West Coast,Arizona,2025,1,Horizon High School,Series,20464,1,31,11,31
West Coast,Arizona,2025,1,"Yogurtini ",Series,20438,1,14,0,14
West Coast,Arizona,2025,1,"Latte and learning ",Series,20492,1,11,0,11
West Coast,Arizona,2025,1,Catalina Foothills High School,Series,19646,1,13,13,13
West Coast,Arizona,2025,1,Saguaro High School,Series,19353,1,13,12,13
West Coast,Arizona,2025,1,"Latte and learning ",Series,20493,1,9,0,9
West Coast,Arizona,2025,1,Pinnacle High School,Series,20465,1,19,14,19
West Coast,Arizona,2025,1,Yogurtini,Series,20440,1,25,13,25
West Coast,Arizona,2025,1,"Latte and learning ",Series,20490,1,13,5,13
West Coast,Arizona,2025,1,Saguaro High School,Series,20466,1,11,0,11
West Coast,Arizona,2025,1,Pinnacle High School,Series,20460,1,7,6,7
West Coast,Arizona,2025,1,Saguaro High School,Series,20461,1,15,5,15
West Coast,Arizona,2025,1,"Latte and learning ",Series,20491,1,7,0,7
West Coast,Arizona,2025,1,"Yogurtini ",Series,20439,1,21,5,21
West Coast,Arizona,2025,1,Brophy College Preparatory,Series,20462,1,18,17,18
West Coast,Arizona,2025,1,Pinnacle High School,Series,20467,1,14,8,14
West Coast,Arizona,2025,1,Horizon High School,Series,20459,1,19,16,19
West Coast,Arizona,2025,1,Scottsdale Jewnior LNL,Series,18750,1,10,5,10
West Coast,Arizona,2025,1,Desert Mountain High School,Series,20463,1,11,11,11
West Coast,Arizona,2025,2,Pinnacle High School,Series,20469,1,15,15,15
West Coast,Arizona,2025,2,Horizon High School,Series,20468,1,19,16,19
West Coast,Arizona,2025,2,"Latte and learning ",Series,20494,1,8,5,8
West Coast,Arizona,2025,2,"Latte and learning ",Series,20495,1,5,1,5
West Coast,Arizona,2025,2,Saguaro High School,Series,20470,1,7,6,7
West Coast,Arizona,2025,2,Horizon High School,Series,20471,1,31,14,31
West Coast,Arizona,2025,2,"Yogurtini ",Series,20437,1,16,5,16
West Coast,Arizona,2025,2,Pinnacle High School,Series,20472,1,12,9,12
West Coast,Arizona,2025,3,Pre- Purim Arcade night for Jewniors,Event,524058,1,6,5,6
West Coast,Arizona,2025,3,"Yogurtini ",Series,20476,1,6,0,6
West Coast,Arizona,2025,3,"Latte and learning ",Series,20496,1,9,6,9
West Coast,Arizona,2025,3,PHA FUNdamentals,Series,19133,1,37,37,37
West Coast,Arizona,2025,3,Saguaro High School,Series,20473,1,10,10,10
West Coast,Arizona,2025,3,Pinnacle High School,Series,20477,1,14,12,14
West Coast,Arizona,2025,3,Horizon High School,Series,20474,1,8,7,8
West Coast,Arizona,2025,3,Saguaro High School,Series,20475,1,9,3,9
West Coast,Arizona,2025,3,"Latte and learning ",Series,20498,1,5,0,5
West Coast,Arizona,2025,3,"Latte and learning ",Series,20497,1,7,1,7
West Coast,Arizona,2025,3,Scottsdale Jewnior LNL,Series,18750,1,3,1,3
West Coast,Arizona,2025,4,"Latte and learning ",Series,20502,1,10,2,10
West Coast,Arizona,2025,4,PHA FUNdamentals,Series,19133,1,37,37,37
West Coast,Arizona,2025,4,Pinnacle High School,Series,20479,1,3,2,3
West Coast,Arizona,2025,4,Horizon High School,Series,20478,1,29,27,29
West Coast,Arizona,2025,4,Horizon High School,Series,20483,1,31,4,31
West Coast,Arizona,2025,4,"Latte and learning ",Series,20501,1,8,1,8
West Coast,Arizona,2025,4,Pinnacle High School,Series,20482,1,20,18,20
West Coast,Arizona,2025,4,Horizon High School,Series,20480,1,25,5,25
